Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.394	SLC-mediated transmembrane transport	4	251	0.653895280943125	0.847144755371529	0	0	0.894979065019551	0.38019432145036	SLC9A5;SLC24A3;SLC17A7;SLC4A3	BioPlanet_2019	dn
BioPlanet_2019.395	Natural killer cell receptor signaling pathway	1	60	0.659099679146158	0.847144755371529	0	0	0.937757349420665	0.39093275057607	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.396	Clathrin derived vesicle budding	1	61	0.665168843456018	0.847144755371529	0	0	0.922080979284369	0.375945666129189	SH3GL2	BioPlanet_2019	dn
BioPlanet_2019.397	Cytochrome P450 pathway	1	61	0.665168843456018	0.847144755371529	0	0	0.922080979284369	0.375945666129189	CYP46A1	BioPlanet_2019	dn
BioPlanet_2019.398	Glucose metabolism	1	61	0.665168843456018	0.847144755371529	0	0	0.922080979284369	0.375945666129189	GOT2	BioPlanet_2019	dn
BioPlanet_2019.399	HIV genome transcription	1	61	0.665168843456018	0.847144755371529	0	0	0.922080979284369	0.375945666129189	ERCC3	BioPlanet_2019	dn
BioPlanet_2019.400	Leptin signaling pathway	1	61	0.665168843456018	0.847144755371529	0	0	0.922080979284369	0.375945666129189	SH2B1	BioPlanet_2019	dn
BioPlanet_2019.401	Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	4	255	0.666029478314926	0.847144755371529	0	0	0.880534840694203	0.357868156640424	UBE2W;UBE2V2;NEDD4L;PJA1	BioPlanet_2019	dn
BioPlanet_2019.402	Cell-cell communication	2	129	0.670412590667531	0.847144755371529	0	0	0.870736766969285	0.348174500847325	MAPK11;ACTN2	BioPlanet_2019	dn
BioPlanet_2019.403	PDGFB signaling pathway	2	129	0.670412590667531	0.847144755371529	0	0	0.870736766969285	0.348174500847325	CYFIP2;PRKCE	BioPlanet_2019	dn
BioPlanet_2019.404	Shigellosis	1	62	0.671130254806195	0.847144755371529	0	0	0.906918588496805	0.361671914404068	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.405	Colorectal cancer	1	62	0.671130254806195	0.847144755371529	0	0	0.906918588496805	0.361671914404068	MSH2	BioPlanet_2019	dn
BioPlanet_2019.406	Proteasome degradation	1	63	0.676985820912516	0.847144755371529	0	0	0.892245307089484	0.348069311167227	UCHL1	BioPlanet_2019	dn
BioPlanet_2019.407	Parkinson's disease	2	131	0.678604722522726	0.847144755371529	0	0	0.857149131475503	0.332330833326718	UCHL1;PPID	BioPlanet_2019	dn
BioPlanet_2019.408	Validated nuclear estrogen receptor alpha network	1	64	0.682737415759362	0.847144755371529	0	0	0.878037844139539	0.335098709558908	HDAC4	BioPlanet_2019	dn
BioPlanet_2019.409	MAPK cascade role in angiogenesis	1	64	0.682737415759362	0.847144755371529	0	0	0.878037844139539	0.335098709558908	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.410	BDNF signaling pathway	4	261	0.683681705820331	0.847144755371529	0	0	0.859711552318556	0.326916332421811	RIMS3;DNAJB5;CAMK4;PLEKHA6	BioPlanet_2019	dn
BioPlanet_2019.411	Cell adhesion molecules (CAMs)	2	133	0.686630419050558	0.847144755371529	0	0	0.84397638561512	0.317300598179762	NRXN3;L1CAM	BioPlanet_2019	dn
BioPlanet_2019.412	Membrane trafficking	2	133	0.686630419050558	0.847144755371529	0	0	0.84397638561512	0.317300598179762	CLTB;SH3GL2	BioPlanet_2019	dn
BioPlanet_2019.413	Glioma	1	65	0.688386880562601	0.847144755371529	0	0	0.86427436440678	0.322723740451031	CAMK2B	BioPlanet_2019	dn
BioPlanet_2019.414	Retinoblastoma protein regulation	1	66	0.693936023515118	0.847144755371529	0	0	0.850934376358105	0.310910579918533	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.415	Signaling by TGF-beta receptor complex	1	66	0.693936023515118	0.847144755371529	0	0	0.850934376358105	0.310910579918533	NEDD4L	BioPlanet_2019	dn
BioPlanet_2019.416	Endochondral ossification	1	66	0.693936023515118	0.847144755371529	0	0	0.850934376358105	0.310910579918533	HDAC4	BioPlanet_2019	dn
BioPlanet_2019.417	TNF-alpha effects on cytokine activity, cell motility, and apoptosis	2	135	0.694491214025823	0.847144755371529	0	0	0.831199812562568	0.30303530974261	CRHR1;CX3CL1	BioPlanet_2019	dn
BioPlanet_2019.418	Endocytosis	3	201	0.695436231639564	0.847144755371529	0	0	0.837078168044077	0.304040149477732	CLTB;NEDD4L;SH3GL2	BioPlanet_2019	dn
BioPlanet_2019.419	Ubiquitin-mediated proteolysis	2	136	0.69836027983453	0.847144755371529	0	0	0.824954547376432	0.296175304651981	UBE2W;NEDD4L	BioPlanet_2019	dn
BioPlanet_2019.420	SIDS susceptibility pathways	1	67	0.69938662140479	0.847144755371529	0	0	0.837998630371512	0.299627737017728	CHRNB2	BioPlanet_2019	dn
BioPlanet_2019.421	G alpha 13 pathway	1	67	0.69938662140479	0.847144755371529	0	0	0.837998630371512	0.299627737017728	PRKCE	BioPlanet_2019	dn
BioPlanet_2019.422	Messenger RNA processing	3	203	0.701802827386275	0.847144755371529	0	0	0.828622159090909	0.293417415968321	LSM11;ERCC3;ADARB1	BioPlanet_2019	dn
BioPlanet_2019.423	CD8/T cell receptor downstream pathway	1	68	0.704740419206468	0.847144755371529	0	0	0.82544902605616	0.288845864311942	PRKCE	BioPlanet_2019	dn
BioPlanet_2019.424	Epithelial cell signaling in Helicobacter pylori infection	1	68	0.704740419206468	0.847144755371529	0	0	0.82544902605616	0.288845864311942	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.425	Platelet activation, signaling and aggregation	3	205	0.70806787735326	0.847144755371529	0	0	0.820333595859586	0.283191723091809	TRPC7;ACTN2;PRKCE	BioPlanet_2019	dn
BioPlanet_2019.426	T cell receptor signaling pathway	2	139	0.709724716877365	0.847144755371529	0	0	0.806765782345278	0.276622324112708	CAMK2B;MAPK11	BioPlanet_2019	dn
BioPlanet_2019.427	p53 signaling pathway	2	139	0.709724716877365	0.847144755371529	0	0	0.806765782345278	0.276622324112708	MSH2;CX3CL1	BioPlanet_2019	dn
BioPlanet_2019.428	Phase I of biological oxidations: functionalization of compounds	1	69	0.709999131336364	0.847144755371529	0	0	0.813268527750083	0.278537584335996	CYP46A1	BioPlanet_2019	dn
BioPlanet_2019.429	PPAR signaling pathway	1	69	0.709999131336364	0.847144755371529	0	0	0.813268527750083	0.278537584335996	FABP3	BioPlanet_2019	dn
BioPlanet_2019.430	AP-1 transcription factor network	1	70	0.715164441879829	0.847144755371529	0	0	0.801441087365922	0.268677333396931	ACTA1	BioPlanet_2019	dn
BioPlanet_2019.431	Nucleotide metabolism	1	70	0.715164441879829	0.847144755371529	0	0	0.801441087365922	0.268677333396931	AK1	BioPlanet_2019	dn
BioPlanet_2019.432	EGF/EGFR signaling pathway	2	141	0.71710094861709	0.847144755371529	0	0	0.795076120406791	0.264393543895573	LIMK2;SH3GL2	BioPlanet_2019	dn
BioPlanet_2019.433	RIG-I-like receptor signaling pathway	1	71	0.720238005182461	0.847144755371529	0	0	0.789951573849879	0.259241219303508	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.434	Bacterial invasion of epithelial cells	1	71	0.720238005182461	0.847144755371529	0	0	0.789951573849879	0.259241219303508	CLTB	BioPlanet_2019	dn
BioPlanet_2019.435	Viral myocarditis	1	71	0.720238005182461	0.847144755371529	0	0	0.789951573849879	0.259241219303508	MYH7B	BioPlanet_2019	dn
BioPlanet_2019.436	Interleukin-6 signaling pathway	1	71	0.720238005182461	0.847144755371529	0	0	0.789951573849879	0.259241219303508	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.437	Melanoma	1	71	0.720238005182461	0.847144755371529	0	0	0.789951573849879	0.259241219303508	FGF13	BioPlanet_2019	dn
BioPlanet_2019.438	Mitochondrial pathway of apoptosis: multidomain Bcl-2 family	1	71	0.720238005182461	0.847144755371529	0	0	0.789951573849879	0.259241219303508	PRKCE	BioPlanet_2019	dn
BioPlanet_2019.439	Toll-like receptor signaling pathway regulation	2	142	0.720729743426552	0.847144755371529	0	0	0.789356535815459	0.258507198932893	MAPK11;SARM1	BioPlanet_2019	dn
BioPlanet_2019.440	Sphingolipid metabolism	1	72	0.725221446309873	0.847848744065322	0	0	0.778785708601894	0.25020689212402	SMPD3	BioPlanet_2019	dn
BioPlanet_2019.441	Leishmaniasis	1	72	0.725221446309873	0.847848744065322	0	0	0.778785708601894	0.25020689212402	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.442	Antigen-activated B-cell receptor generation of second messengers	3	211	0.726258032707117	0.847848744065322	0	0	0.796424278846154	0.254736234190328	CAMK2B;MAPK11;PRKCE	BioPlanet_2019	dn
BioPlanet_2019.443	RANKL regulation of apoptosis and immune response	1	74	0.734924319550858	0.856029229996034	0	0	0.757371720455073	0.233261213360031	CDK16	BioPlanet_2019	dn
BioPlanet_2019.444	Glycolysis and gluconeogenesis	1	75	0.739646860347339	0.859589594457718	0	0	0.747098793708963	0.225311864004593	GOT2	BioPlanet_2019	dn
BioPlanet_2019.445	VEGF signaling pathway	1	76	0.744285497392587	0.863036666639495	0	0	0.737099811676083	0.217688118365436	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.446	Transcriptional regulation of white adipocyte differentiation	1	77	0.748841717261406	0.866372928490775	0	0	0.727363960749331	0.210373764127758	MED15	BioPlanet_2019	dn
BioPlanet_2019.447	Phosphatidylinositol signaling system	1	78	0.753316980201533	0.86754847056651	0	0	0.71788098906743	0.203353561491651	INPP5A	BioPlanet_2019	dn
BioPlanet_2019.448	Apoptosis regulation	1	78	0.753316980201533	0.86754847056651	0	0	0.71788098906743	0.203353561491651	DAPK1	BioPlanet_2019	dn
BioPlanet_2019.449	Integrated breast cancer pathway	2	152	0.754901673031711	0.86754847056651	0	0	0.736355051935788	0.207039309802488	MSH2;JAKMIP1	BioPlanet_2019	dn
BioPlanet_2019.450	Signaling events mediated by hepatocyte growth factor receptor (c-Met)	1	79	0.757712720635113	0.868843919661596	0	0	0.708641170505577	0.19661317425748	SH3GL2	BioPlanet_2019	dn
BioPlanet_2019.451	Phagosome	2	154	0.761287893719434	0.869928450162386	0	0	0.726591620694796	0.198173274601267	TUBB3;NOS1	BioPlanet_2019	dn
BioPlanet_2019.452	Nuclear beta-catenin signaling and target gene transcription regulation	1	80	0.762030347816664	0.869928450162386	0	0	0.699635271400987	0.190139106400982	CAMK4	BioPlanet_2019	dn
BioPlanet_2019.453	Regular glucocorticoid receptor pathway	1	82	0.770436774676449	0.875650607341515	0	0	0.682290576829183	0.177939803012534	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.454	SMAD2/3 nuclear pathway	1	82	0.770436774676449	0.875650607341515	0	0	0.682290576829183	0.177939803012534	MED15	BioPlanet_2019	dn
BioPlanet_2019.455	Response to elevated platelet cytosolic calcium	1	83	0.774528269971145	0.878366125945298	0	0	0.673935510541546	0.172191276983016	ACTN2	BioPlanet_2019	dn
BioPlanet_2019.456	Wnt signaling pathway	3	231	0.780523076525243	0.881587560694823	0	0	0.725814892344498	0.179850378484643	CAMK2B;PRKCE;HDAC9	BioPlanet_2019	dn
BioPlanet_2019.457	C-Myb transcription factor network	1	85	0.782494385267886	0.881587560694823	0	0	0.657822168415389	0.161343077544615	PPID	BioPlanet_2019	dn
BioPlanet_2019.458	NOD signaling pathway	1	85	0.782494385267886	0.881587560694823	0	0	0.657822168415389	0.161343077544615	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.459	mRNA stability regulation by proteins that bind AU-rich elements	1	86	0.786371560372946	0.884025544994422	0	0	0.650049850448654	0.156223799187529	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.460	Purine metabolism	2	164	0.791098293439948	0.887405911771768	0	0	0.681390550134648	0.1596723286861	AK1;ADCY8	BioPlanet_2019	dn
BioPlanet_2019.461	Androgen receptor signaling, proteolysis, and transcription regulation	1	88	0.793920364840728	0.888639714225197	0	0	0.635041236443925	0.146549811745499	LIMK2	BioPlanet_2019	dn
BioPlanet_2019.462	Signaling by ERBB4	1	93	0.811648885510189	0.902235699964282	0	0	0.600374600835176	0.125290638094559	SH2B1	BioPlanet_2019	dn
BioPlanet_2019.463	Extracellular matrix organization	1	93	0.811648885510189	0.902235699964282	0	0	0.600374600835176	0.125290638094559	MMP24	BioPlanet_2019	dn
BioPlanet_2019.464	Cell surface interactions at the vascular wall	1	94	0.815007707565044	0.902235699964282	0	0	0.593888585140635	0.121484488170334	L1CAM	BioPlanet_2019	dn
BioPlanet_2019.465	ERBB signaling pathway	1	94	0.815007707565044	0.902235699964282	0	0	0.593888585140635	0.121484488170334	CAMK2B	BioPlanet_2019	dn
BioPlanet_2019.466	Fatty acid, triacylglycerol, and ketone body metabolism	2	173	0.815075239941133	0.902235699964282	0	0	0.64522969368653	0.13193324551361	PRKAA2;MED15	BioPlanet_2019	dn
BioPlanet_2019.467	RNA polymerase I, RNA polymerase III, and mitochondrial transcription	1	95	0.818306797642023	0.902235699964282	0	0	0.587540569780022	0.117812433211068	ERCC3	BioPlanet_2019	dn
BioPlanet_2019.468	Class B GPCRs (secretin family receptors)	1	95	0.818306797642023	0.902235699964282	0	0	0.587540569780022	0.117812433211068	CRHR1	BioPlanet_2019	dn
BioPlanet_2019.469	Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	1	97	0.824730000078387	0.907378848700314	0	0	0.575241290018832	0.110848547234071	PRKCE	BioPlanet_2019	dn
BioPlanet_2019.470	Wnt signaling pathway and pluripotency	1	98	0.827856175136994	0.908880396533381	0	0	0.569281845186091	0.107546358668971	PRKCE	BioPlanet_2019	dn
BioPlanet_2019.471	Senescence and autophagy	1	99	0.830926744418168	0.910314649935827	0	0	0.563444021676467	0.104357519058932	GABARAPL1	BioPlanet_2019	dn
BioPlanet_2019.472	Transcription	2	181	0.8342946770504	0.912067909656793	0	0	0.616139395761786	0.111625117423837	LSM11;ERCC3	BioPlanet_2019	dn
BioPlanet_2019.473	Interleukin-4 signaling pathway	1	104	0.845479419021241	0.92133065751066	0	0	0.535955241072898	0.0899608658092485	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.474	Adaptive immune system	8	606	0.846772115347968	0.92133065751066	0	0	0.734320935298256	0.122134952700938	UBE2W;DCTN1;UBE2V2;NEDD4L;KLC1;SH3GL2;SPTBN2;PJA1	BioPlanet_2019	dn
BioPlanet_2019.475	DNA repair	1	105	0.848236465661397	0.92133065751066	0	0	0.530774663189917	0.0873632967859871	ERCC3	BioPlanet_2019	dn
BioPlanet_2019.476	ERBB1 downstream pathway	1	106	0.850944454891098	0.92133065751066	0	0	0.525692762980899	0.08485123982225	CYFIP2	BioPlanet_2019	dn
BioPlanet_2019.477	Chemokine signaling pathway	2	189	0.851695200838342	0.92133065751066	0	0	0.589538107285149	0.094636525326439	ADCY8;CX3CL1	BioPlanet_2019	dn
BioPlanet_2019.478	Signaling by insulin receptor	1	109	0.858782705986613	0.92539190861212	0	0	0.511011717932622	0.0777960920854605	PRKAA2	BioPlanet_2019	dn
BioPlanet_2019.479	Glycosaminoglycan metabolism	1	110	0.861303017629448	0.92539190861212	0	0	0.506297620898772	0.0755947406555044	NDST4	BioPlanet_2019	dn
BioPlanet_2019.480	Leptin influence on immune response	1	110	0.861303017629448	0.92539190861212	0	0	0.506297620898772	0.0755947406555044	CX3CL1	BioPlanet_2019	dn
BioPlanet_2019.481	Amino acid metabolism	2	195	0.863637281226756	0.92539190861212	0	0	0.571034361285209	0.0837150145390323	PCSK1;GOT2	BioPlanet_2019	dn
BioPlanet_2019.482	Post-translational protein modification	2	196	0.865539997128899	0.92539190861212	0	0	0.568061680441576	0.0820290682085683	GALNT14;GALNT9	BioPlanet_2019	dn
BioPlanet_2019.483	Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	1	112	0.866209867945066	0.92539190861212	0	0	0.497124242886955	0.0714009896113364	MED15	BioPlanet_2019	dn
BioPlanet_2019.484	mTOR signaling pathway	1	113	0.868597984802929	0.926025950740313	0	0	0.492660411622276	0.0694034758438459	PRKAA2	BioPlanet_2019	dn
BioPlanet_2019.485	Insulin signaling pathway	3	277	0.872238815822967	0.927990162813714	0	0	0.602531934306569	0.0823613079454166	MAPK11;PRKAA2;MAP3K9	BioPlanet_2019	dn
BioPlanet_2019.486	CXCR4 signaling pathway	1	116	0.875510280458113	0.929554124930836	0	0	0.479734708916728	0.0637799547501975	GNAZ	BioPlanet_2019	dn
BioPlanet_2019.487	HIV life cycle	1	118	0.879915812287812	0.932184150085396	0	0	0.471485827418031	0.0603167311333698	ERCC3	BioPlanet_2019	dn
BioPlanet_2019.488	Phospholipid metabolism	2	205	0.881600514034251	0.932184150085396	0	0	0.542625490168716	0.068379633502736	SMPD3;MTMR7	BioPlanet_2019	dn
BioPlanet_2019.489	Biological oxidations	1	139	0.917758670234866	0.966456069063654	0	0	0.39930811430443	0.034268945560307	CYP46A1	BioPlanet_2019	dn
BioPlanet_2019.490	Systemic lupus erythematosus	1	139	0.917758670234866	0.966456069063654	0	0	0.39930811430443	0.034268945560307	ACTN2	BioPlanet_2019	dn
BioPlanet_2019.491	Carbohydrate metabolism	2	235	0.923190978452624	0.969965779110131	0	0	0.472030055076657	0.037724243285539	NDST4;GOT2	BioPlanet_2019	dn
BioPlanet_2019.492	Interleukin-5 regulation of apoptosis	1	144	0.92485109170966	0.969965779110131	0	0	0.385247520840741	0.0300965134560978	LIMK2	BioPlanet_2019	dn
BioPlanet_2019.493	Pathways in cancer	3	325	0.930193482444017	0.972136403296544	0	0	0.511443040654997	0.0370093833786787	MSH2;DAPK1;FGF13	BioPlanet_2019	dn
BioPlanet_2019.494	Apoptosis	2	242	0.930688727187001	0.972136403296544	0	0	0.458097261567517	0.0329053095608569	DAPK1;EXOG	BioPlanet_2019	dn
BioPlanet_2019.495	EGFR1 pathway	1	152	0.934951948323818	0.974146009285594	0	0	0.364687394769334	0.0245289263885323	NOS1	BioPlanet_2019	dn
BioPlanet_2019.496	Lipid and lipoprotein metabolism	5	489	0.937164149442803	0.974146009285594	0	0	0.565554899645809	0.036702717867919	SMPD3;PRKAA2;CYP46A1;MED15;MTMR7	BioPlanet_2019	dn
BioPlanet_2019.497	TGF-beta regulation of extracellular matrix	6	565	0.938276291889419	0.974146009285594	0	0	0.586987610909781	0.0373974614899066	CAMK2B;ACTA1;UCHL1;DAPK1;LIMK2;MICAL2	BioPlanet_2019	dn
BioPlanet_2019.498	Protein processing in the endoplasmic reticulum	1	166	0.949479330463607	0.978753922956864	0	0	0.333504536894367	0.0172893813960515	UBQLN4	BioPlanet_2019	dn
BioPlanet_2019.499	Metabolism	21	1615	0.951024456415778	0.978753922956864	0	0	0.712009481664025	0.0357539122987217	PCSK1;GALNT14;KCNJ11;KCNC2;AGK;KCNB1;ABCC8;AK1;GOT2;PDXP;ADCY8;CYP46A1;MED15;MTMR7;SMPD3;CACNB3;INPP5A;NDST4;B4GALNT1;NOS1;GALNT9	BioPlanet_2019	dn
BioPlanet_2019.500	Interferon signaling	1	168	0.95127160835453	0.978753922956864	0	0	0.329476639940458	0.0164592211304034	CAMK2B	BioPlanet_2019	dn
BioPlanet_2019.501	Alzheimer's disease	1	169	0.952143825549952	0.978753922956864	0	0	0.327498654829163	0.0160602649414036	NOS1	BioPlanet_2019	dn
BioPlanet_2019.502	Interleukin-4 regulation of apoptosis	2	267	0.95219858396191	0.978753922956864	0	0	0.414346036666845	0.0202953605625808	CLTB;ABHD8	BioPlanet_2019	dn
BioPlanet_2019.503	Protein metabolism	4	442	0.955985741422759	0.980693126389947	0	0	0.499733312518701	0.0224941362240433	GALNT14;TUBB3;GALNT9;PFDN6	BioPlanet_2019	dn
BioPlanet_2019.504	Immune system signaling by interferons, interleukins, prolactin, and growth hormones	2	280	0.960701617793734	0.982521544887844	0	0	0.394705199013594	0.0158242878025167	CAMK2B;SH2B1	BioPlanet_2019	dn
BioPlanet_2019.505	Cell cycle	4	453	0.961576318155739	0.982521544887844	0	0	0.48721121326912	0.0190895896831141	HDAC4;HDAC5;DCTN1;TUBG2	BioPlanet_2019	dn
BioPlanet_2019.506	Interleukin-2 signaling pathway	9	847	0.967182065506753	0.986296335576056	0	0	0.583770193276036	0.0194795488566384	HDAC4;MAPK11;TRPV6;PRKCE;CAMK4;LIMK2;NOS1AP;NRXN3;SLC17A7	BioPlanet_2019	dn
BioPlanet_2019.507	Immune system	11	998	0.969411581432377	0.986620071043602	0	0	0.60448033740958	0.0187787913794267	CAMK2B;UBE2W;MAPK11;DCTN1;UBE2V2;NEDD4L;KLC1;SH3GL2;SPTBN2;PJA1;SH2B1	BioPlanet_2019	dn
BioPlanet_2019.508	HIV infection	1	200	0.972673922558992	0.98799162212685	0	0	0.276041223064475	0.0076481026911908	ERCC3	BioPlanet_2019	dn
BioPlanet_2019.509	Oncostatin M	2	311	0.9755256780815	0.988941551846864	0	0	0.3545385369968	0.00878503817829929	NEDD4L;LOR	BioPlanet_2019	dn
BioPlanet_2019.510	Focal adhesion	1	233	0.98496483504756	0.996552656636354	0	0	0.236374926943308	0.00358092387730001	ACTN2	BioPlanet_2019	dn
BioPlanet_2019.511	Generic transcription pathway	2	377	0.991294325202024	0.99933063038634	0	0	0.291142587346553	0.0025456898073452	NEDD4L;MED15	BioPlanet_2019	dn
BioPlanet_2019.512	Cytokine-cytokine receptor interaction	1	265	0.991583881313578	0.99933063038634	0	0	0.207381013525081	0.00175272920103472	CX3CL1	BioPlanet_2019	dn
BioPlanet_2019.513	Olfactory transduction	2	432	0.996397852534429	0.999979344413961	0	0	0.253178733776929	0.000913633645456379	CAMK2B;GNAL	BioPlanet_2019	dn
BioPlanet_2019.514	Innate immune system	1	319	0.996844493302477	0.999979344413961	0	0	0.171685676722453	0.000542611861401972	MAPK11	BioPlanet_2019	dn
BioPlanet_2019.515	Gene expression	7	968	0.998590971856106	0.999979344413961	0	0	0.391079694283971	0.000551430877861652	MAPK11;LSM11;ERCC3;NEDD4L;ADARB1;MED15;AARS	BioPlanet_2019	dn
BioPlanet_2019.516	T cell receptor regulation of apoptosis	1	603	0.999979344413961	0.999979344413961	0	0	0.089358447360024	1.84577016058678e-06	GABBR2	BioPlanet_2019	dn
WikiPathway_2021_Human.199	Synaptic Vesicle Pathway WP2267	8	51	2.98021279319211e-06	0.000590082133052038	0	0	10.5097513571476	133.720988002546	NSF;SYT1;SLC17A7;SYP;CPLX1;SYN1;STX1A;CPLX3	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.210	Monoamine Transport WP727	5	32	0.00023253738930368	0.0205871476664247	0	0	10.3798941798942	86.8429645989636	HRH3;AMPH;NOS1;SYN1;STX1A	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.310	Fragile X Syndrome  WP4549	9	121	0.000311926479794314	0.0205871476664247	0	0	4.53646263418662	36.6216971545698	CYFIP2;CAMK2B;KCNC1;BDNF;CAMK4;CLTB;PICK1;DLGAP3;GRM1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.410	Amyotrophic lateral sclerosis (ALS) WP2447	5	38	0.000531258590224007	0.0262973002160883	0	0	8.49004329004329	64.0171479797689	NEFL;NEFM;NOS1;NEFH;PRPH	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.510	NO/cGMP/PKG mediated Neuroprotection WP4008	5	47	0.00142526400600542	0.0483381998997972	0	0	6.66768707482993	43.696008574697	CAMK2B;ACTN2;NEFL;NOS1;PPID	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.610	Calcium Regulation in the Cardiac Cell WP536	9	150	0.00146479393635749	0.0483381998997972	0	0	3.5980814167999	23.4812257829999	CHRM2;CAMK2B;GNAZ;CACNB3;KCNB1;PRKCE;CAMK4;ATP2B2;ADCY8	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.710	Synaptic signaling pathways associated with autism spectrum disorder WP4539	5	50	0.00188522873012801	0.0526581453380998	0	0	6.22222222222222	39.0363936554702	CAMK2B;PRKAA2;BDNF;CAMK4;GRM1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.810	GPCRs, Class C Metabotropic glutamate, pheromone WP501	3	15	0.00215304926180054	0.0526581453380998	0	0	13.9438920454545	85.6276308595698	GABBR2;GRM4;GRM1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.910	Disruption of postsynaptic signaling by CNV WP4875	4	33	0.00265950228980302	0.0526581453380998	0	0	7.70841929462619	45.7079685640053	CAMK2B;NRXN3;GRM1;STX1A	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1010	Monoamine GPCRs WP58	4	33	0.00265950228980302	0.0526581453380998	0	0	7.70841929462619	45.7079685640053	CHRM2;HTR7;HTR1F;DRD2	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1110	CAMKK2  Pathway WP4874	4	34	0.00297248907847262	0.0535048034125072	0	0	7.45109211775878	43.3531035762664	HDAC4;CAMK4;NOS1;CAMKK2	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1210	Brain-derived neurotrophic factor (BDNF) signaling pathway WP2380	8	144	0.0042444285372462	0.0700330708645624	0	0	3.30717070689947	18.0642561549749	NSF;LINGO1;PRKAA2;BDNF;CAMK4;FRS3;SYN1;SH2B1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1310	GPCRs, Other WP117	6	91	0.00564295917595373	0.0847581746371269	0	0	3.95617731333221	20.4825014568308	CHRM2;PROKR2;HTR7;HTR1F;GPR61;GRM1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1410	Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	5	66	0.00631851529017507	0.0847581746371269	0	0	4.5864168618267	23.2268580029446	ACTA1;NEFL;NEFM;NOS1;NEFH	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1510	Common Pathways Underlying Drug Addiction WP2636	4	42	0.00642107383614598	0.0847581746371269	0	0	5.88004198530514	29.6834510260467	CAMK4;ADCY8;DRD2;GRM1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1610	Serotonin Transporter Activity WP1455	2	11	0.0155437062472649	0.192353364809904	0	0	12.3613471828769	51.4738791937227	NOS1;STX1A	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1710	Ethanol effects on histone modifications WP3996	3	31	0.0172593002414026	0.201020085164572	0	0	5.9710836038961	24.2390414802178	HDAC4;HDAC5;HDAC9	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1810	Initiation of transcription and translation elongation at the HIV-1 LTR WP3414	3	32	0.0187995887719677	0.206795476491645	0	0	5.76489028213166	22.9092144226834	HDAC4;HDAC5;HDAC9	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.1910	Genes targeted by miRNAs in adipocytes WP1992	2	13	0.0215352093872828	0.213492671301911	0	0	10.1127993819212	38.8135918508751	HDAC4;HCN4	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.201	Myometrial relaxation and contraction pathways WP289	7	156	0.0215649162931223	0.213492671301911	0	0	2.63195248013577	10.0979792614	CAMK2B;ACTA1;CACNB3;PRKCE;NOS1;ADCY8;CRHR1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.211	G Protein Signaling Pathways WP35	5	93	0.0250290654121659	0.235988331028993	0	0	3.17483766233766	11.707904448152	GNAZ;GNAL;PRKCE;ADCY8;AKAP1	WikiPathway_2021_Human	dn
WikiPathway_2021_Human.221	ERK Pathway in Huntington's Disease WP3853	2	15	0.0283228573069487	0.254905715762539	0	0	8.55611244279799	30.4947216125599	BDNF;GRM1	WikiPathway_2021_Human	dn
