Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Biological_Process_2021.2038	regulation of complement activation, classical pathway (GO:0030450)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	TREM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2039	regulation of complement-dependent cytotoxicity (GO:1903659)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	CFH	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2040	regulation of endothelial cell differentiation (GO:0045601)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	BTG1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2041	regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	NFE2L2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2042	regulation of fertilization (GO:0080154)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	LHFPL2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2043	regulation of gap junction assembly (GO:1903596)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	IL1B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2044	regulation of histone H4 acetylation (GO:0090239)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SPI1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2045	regulation of mammary gland epithelial cell proliferation (GO:0033599)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	GPX1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2046	regulation of pinocytosis (GO:0048548)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	CLN3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2047	regulation of smooth muscle cell apoptotic process (GO:0034391)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	IL12B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2048	regulation of sterol biosynthetic process (GO:0106118)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	LPCAT3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2049	regulation of vesicle fusion (GO:0031338)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SPHK1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2050	response to magnesium ion (GO:0032026)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	FBP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2051	response to UV-C (GO:0010225)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	BCL3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2052	response to vitamin (GO:0033273)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SPP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2053	response to vitamin D (GO:0033280)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SPP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2054	Schwann cell development (GO:0014044)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SKI	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2055	semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	PLXNB2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2056	sensory organ morphogenesis (GO:0090596)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SKI	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2057	skeletal muscle fiber development (GO:0048741)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SKI	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2058	somatic recombination of immunoglobulin genes involved in immune response (GO:0002204)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	BATF	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2059	sympathetic ganglion development (GO:0061549)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	NRP2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2060	tetrahydrofolate interconversion (GO:0035999)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	SHMT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2061	very-low-density lipoprotein particle remodeling (GO:0034372)	1	9	0.260026580204973	0.420256447677227	0	0	3.67846270928463	4.95478414495391	LPL	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2062	regulation of focal adhesion assembly (GO:0051893)	3	54	0.261991949210561	0.422817433537005	0	0	1.73246519982039	2.32053579269686	ROCK1;RHOA;LIMS1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2063	regulation of megakaryocyte differentiation (GO:0045652)	3	54	0.261991949210561	0.422817433537005	0	0	1.73246519982039	2.32053579269686	CBFB;RAB7B;RUNX1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2064	regulation of proteasomal protein catabolic process (GO:0061136)	3	54	0.261991949210561	0.422817433537005	0	0	1.73246519982039	2.32053579269686	GPX1;TREM2;NUPR1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2065	cellular response to hypoxia (GO:0071456)	6	131	0.262626783257344	0.423636714300344	0	0	1.41474846625767	1.891548875564	MYC;HMOX1;ADAM8;HIF1A;PSMB8;PSMB9	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2066	negative regulation of transcription, DNA-templated (GO:0045892)	35	948	0.263069325416595	0.424145170843503	0	0	1.13399460969516	1.51426573895339	ZMYND15;CEBPA;CEBPB;SPI1;CBFB;UBE2D3;PDGFB;IKZF1;RBPJ;TNF;ELK3;SDCBP;ZFP36;SBNO2;MYC;CAPN3;FNIP2;KLF10;TGIF1;BATF3;SMAD3;TGFB1;SEMA4D;KDM2B;MITF;RUNX1;SKI;MLXIPL;IRF1;BCL3;IRF8;MAFK;FBP1;ATF3;LIMS1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2067	activation of GTPase activity (GO:0090630)	5	105	0.263956840227935	0.425370215190737	0	0	1.47335375191424	1.9624625154244	GPR65;CXCL13;ARHGAP25;SIPA1;ARHGAP45	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2068	cellular response to starvation (GO:0009267)	7	158	0.264760729744768	0.426459376585988	0	0	1.36658833582568	1.81609855278839	SH3GLB1;KLF10;CDKN1A;CEBPB;NUAK2;TCIRG1;ATP6V0D2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2069	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	8	185	0.265224085787623	0.426999241062626	0	0	1.33263798348544	1.76865075021282	TICAM2;F9;PROS1;CAPZA1;CTSZ;TMED3;RAB29;CTSC	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2070	glycoprotein metabolic process (GO:0009100)	3	55	0.270950380655204	0.434608731306607	0	0	1.69906048150323	2.21866643089466	GCNT1;MAN2B1;HIF1A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2071	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	3	55	0.270950380655204	0.434608731306607	0	0	1.69906048150323	2.21866643089466	GPX1;PLAUR;TNF	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2072	activation of protein kinase B activity (GO:0032148)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	PDGFB;ANG	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2073	embryonic skeletal system morphogenesis (GO:0048704)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	TGFBR1;TGFBR2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2074	negative regulation of osteoblast differentiation (GO:0045668)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	SKI;SEMA4D	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2075	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	SDCBP;HFE	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2076	peptide cross-linking (GO:0018149)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	TGM1;TGM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2077	phospholipid translocation (GO:0045332)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	ABCA1;P2RX7	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2078	positive regulation of Rho protein signal transduction (GO:0035025)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	LPAR6;GPR65	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2079	positive regulation of RNA splicing (GO:0033120)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	RBM3;ERN1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2080	regulation of cellular component size (GO:0032535)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	MSN;VAV1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2081	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	SMAD3;TGFB1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2082	triglyceride homeostasis (GO:0070328)	2	31	0.271646766310524	0.434608731306607	0	0	2.0303826745164	2.64610172277304	MLXIPL;LPL	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2083	positive regulation of cellular amide metabolic process (GO:0034250)	4	81	0.276753479721669	0.439164831669934	0	0	1.53024345684896	1.96579379646476	RBM3;BCL3;PLXNB2;TNF	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2084	B cell proliferation (GO:0042100)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	PTPRC;CD180	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2085	cellular response to glucose stimulus (GO:0071333)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	ERN1;MLXIPL	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2086	chondrocyte differentiation (GO:0002062)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	TGFB1;RUNX1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2087	establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	MSN;RHOA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2088	liver development (GO:0001889)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	CEBPA;CEBPB	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2089	negative regulation of developmental growth (GO:0048640)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	CDKN1A;GDF15	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2090	peptidyl-proline modification (GO:0018208)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	P3H2;FKBP5	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2091	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	HMOX1;RHOA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2092	regulation of dendritic spine morphogenesis (GO:0061001)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	ABI2;ABI3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2093	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	2	32	0.283956194105657	0.439164831669934	0	0	1.96260162601626	2.47078846452307	CBFB;RUNX1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2094	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	4	82	0.284121133859489	0.439164831669934	0	0	1.51054653806947	1.90080319086248	CEBPA;CDKN1A;ADAM17;PDGFB	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2095	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	4	82	0.284121133859489	0.439164831669934	0	0	1.51054653806947	1.90080319086248	CALCR;ROCK1;CCL5;PLEK	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2096	amino sugar metabolic process (GO:0006040)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	ST6GAL1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2097	cAMP biosynthetic process (GO:0006171)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	ADCY7	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2098	cellular response to dopamine (GO:1903351)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	TGM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2099	cellular response to purine-containing compound (GO:0071415)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	P2RY6	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2100	chylomicron assembly (GO:0034378)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	LPCAT3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2101	dicarboxylic acid biosynthetic process (GO:0043650)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	HAAO	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2102	DNA dealkylation (GO:0035510)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	MGMT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2103	DNA dealkylation involved in DNA repair (GO:0006307)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	MGMT	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2104	ectoderm development (GO:0007398)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	ITGAM	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2105	granulocyte activation (GO:0036230)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CCL5	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2106	hematopoietic stem cell differentiation (GO:0060218)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	BATF	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2107	histone H3-K36 demethylation (GO:0070544)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	KDM2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2108	indolalkylamine catabolic process (GO:0046218)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	HAAO	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2109	ionotropic glutamate receptor signaling pathway (GO:0035235)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CLN3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2110	L-serine metabolic process (GO:0006563)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	SHMT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2111	leptin-mediated signaling pathway (GO:0033210)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	EBI3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2112	lipoprotein transport (GO:0042953)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CD36	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2113	long-chain fatty acid import into cell (GO:0044539)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CD36	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2114	low-density lipoprotein particle receptor catabolic process (GO:0032802)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	MYLIP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2115	low-density lipoprotein receptor particle metabolic process (GO:0032799)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	MYLIP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2116	membrane lipid catabolic process (GO:0046466)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	SGPL1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2117	monocyte activation (GO:0042117)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CSF1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2118	muscle cell migration (GO:0014812)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	ROCK1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2119	negative regulation of cAMP-mediated signaling (GO:0043951)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	PDE3B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2120	negative regulation of cell adhesion mediated by integrin (GO:0033629)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	PDE3B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2121	negative regulation of heterotypic cell-cell adhesion (GO:0034115)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	IL1RN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2122	negative regulation of hormone secretion (GO:0046888)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	IL1B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2123	negative regulation of humoral immune response mediated by circulating immunoglobulin (GO:0002924)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	FCGR2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2124	negative regulation of lymphocyte apoptotic process (GO:0070229)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CCL5	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2125	negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	TREM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2126	negative regulation of protein autophosphorylation (GO:0031953)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	MVP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2127	negative regulation of transforming growth factor beta production (GO:0071635)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	TYROBP	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2128	negative regulation of transmembrane transport (GO:0034763)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	IL1B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2129	negative regulation of vascular endothelial growth factor signaling pathway (GO:1900747)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	IL12B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2130	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway (GO:0039532)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	DHX58	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2131	neuron remodeling (GO:0016322)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	C1QA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2132	phosphatidylcholine catabolic process (GO:0034638)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	PLA2G4A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2133	positive regulation of lipase activity (GO:0060193)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	RHOA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2134	positive regulation of myoblast fusion (GO:1901741)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CD53	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2135	positive regulation of receptor recycling (GO:0001921)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	RAB29	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2136	positive regulation of RIG-I signaling pathway (GO:1900246)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	DHX58	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2137	positive regulation of toll-like receptor 4 signaling pathway (GO:0034145)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	TICAM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2138	positive regulation of transcription by RNA polymerase III (GO:0045945)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CEBPA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2139	positive regulation of vasculogenesis (GO:2001214)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	RIN2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2140	primary alcohol catabolic process (GO:0034310)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	SULT1A1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2141	primary miRNA processing (GO:0031053)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	SMAD3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2142	Rap protein signal transduction (GO:0032486)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	RAP2B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2143	regulation of carbohydrate biosynthetic process (GO:0043255)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	FBP1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2144	regulation of cell-cell adhesion involved in gastrulation (GO:0070587)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	IL1RN	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2145	regulation of DNA methylation (GO:0044030)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	MYC	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2146	regulation of endoplasmic reticulum unfolded protein response (GO:1900101)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	ERN1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2147	regulation of histone phosphorylation (GO:0033127)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	IL1B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2148	regulation of hydrogen peroxide-induced cell death (GO:1903205)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	NFE2L2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2149	regulation of low-density lipoprotein particle clearance (GO:0010988)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	TREM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2150	regulation of memory T cell differentiation (GO:0043380)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	IL12B	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2151	regulation of protein neddylation (GO:2000434)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	HIF1A	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2152	regulation of store-operated calcium entry (GO:2001256)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	CD84	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2153	regulation of tau-protein kinase activity (GO:1902947)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	C5AR1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2154	response to dopamine (GO:1903350)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	TGM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2155	serine family amino acid catabolic process (GO:0009071)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	SHMT1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2156	toxin transport (GO:1901998)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	RAB29	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2157	UV protection (GO:0009650)	1	10	0.284382630414905	0.439164831669934	0	0	3.26957551158464	4.11127756328119	GPX1	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2158	monocarboxylic acid transport (GO:0015718)	3	57	0.288959535189298	0.44563786276628	0	0	1.63596268023749	2.03099632661989	ABCC3;SLCO2B1;CD36	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2159	regulation of mitotic nuclear division (GO:0007088)	3	57	0.288959535189298	0.44563786276628	0	0	1.63596268023749	2.03099632661989	IL1A;IL1B;PDGFB	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2160	cellular protein localization (GO:0034613)	13	329	0.288975618005153	0.44563786276628	0	0	1.21351192228437	1.506469428886	CTSA;ARL11;CD74;TICAM2;UNC93B1;LAPTM5;MYO7A;CORO1B;RAB32;RAB21;TMED3;RAB29;CAPN3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2161	cellular calcium ion homeostasis (GO:0006874)	6	136	0.290843915362247	0.448311467872117	0	0	1.35998112317131	1.67953388719944	CLN3;CCL7;CCL5;CCL3;ATP13A3;TPCN2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2162	long-chain fatty acid metabolic process (GO:0001676)	4	83	0.291517471671461	0.448726755146783	0	0	1.49134827546162	1.8383184123626	GPX1;HPGD;PLA2G4A;LTC4S	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2163	peptide metabolic process (GO:0006518)	4	83	0.291517471671461	0.448726755146783	0	0	1.49134827546162	1.8383184123626	HPGDS;GPX1;TPP1;CLN5	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2164	regulation of osteoblast differentiation (GO:0045667)	4	83	0.291517471671461	0.448726755146783	0	0	1.49134827546162	1.8383184123626	SKI;SEMA4D;TMEM119;IL6ST	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2165	response to endoplasmic reticulum stress (GO:0034976)	5	110	0.295723766323586	0.454533835988942	0	0	1.40282943192591	1.70910845549808	ERN1;CEBPB;BCL2L11;CASP4;ATF3	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2166	negative chemotaxis (GO:0050919)	2	33	0.29624525906094	0.454533835988942	0	0	1.8991935483871	2.31049731778325	SEMA4D;RHOA	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2167	phosphatidylcholine biosynthetic process (GO:0006656)	2	33	0.29624525906094	0.454533835988942	0	0	1.8991935483871	2.31049731778325	LPCAT3;LPIN2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2168	positive regulation of organelle organization (GO:0010638)	2	33	0.29624525906094	0.454533835988942	0	0	1.8991935483871	2.31049731778325	P2RX7;TREM2	GO_Biological_Process_2021	up
GO_Biological_Process_2021.2169	regulation of histone acetylation (GO:0035065)	2	33	0.29624525906094	0.454533835988942	0	0	1.8991935483871	2.31049731778325	SPI1;IL1B	GO_Biological_Process_2021	up
