Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Molecular_Function_2021.653	histone methyltransferase activity (GO:0042054)	2	32	0.683747991190705	0.838716908030252	0	0	0.855216989843029	0.325124305149672	SMYD3;EZH2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.654	chloride channel activity (GO:0005254)	4	64	0.68899055403867	0.843267909643111	0	0	0.855016181229773	0.318517226616235	FXYD1;ANO6;CLIC1;CFTR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.655	exonuclease activity (GO:0004527)	3	49	0.697811498721464	0.843267909643111	0	0	0.836481966916749	0.300971457969846	DCLRE1B;ISG20;FAN1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.656	calcium-dependent phospholipase A2 activity (GO:0047498)	1	16	0.699171497949467	0.843267909643111	0	0	0.855317185697809	0.306083140305391	PLA2G4A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.657	chloride transmembrane transporter activity (GO:0015108)	1	16	0.699171497949467	0.843267909643111	0	0	0.855317185697809	0.306083140305391	CFTR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.658	nuclear import signal receptor activity (GO:0061608)	1	16	0.699171497949467	0.843267909643111	0	0	0.855317185697809	0.306083140305391	TNPO1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.659	organic cation transmembrane transporter activity (GO:0015101)	1	16	0.699171497949467	0.843267909643111	0	0	0.855317185697809	0.306083140305391	SLC44A1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.660	potassium ion leak channel activity (GO:0022841)	1	16	0.699171497949467	0.843267909643111	0	0	0.855317185697809	0.306083140305391	KCNK6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.661	solute:proton symporter activity (GO:0015295)	1	16	0.699171497949467	0.843267909643111	0	0	0.855317185697809	0.306083140305391	SLC15A2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.662	voltage-gated anion channel activity (GO:0008308)	1	16	0.699171497949467	0.843267909643111	0	0	0.855317185697809	0.306083140305391	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.663	2-oxoglutarate-dependent dioxygenase activity (GO:0016706)	2	33	0.700091335721185	0.843267909643111	0	0	0.827584666249665	0.295070738565706	KDM2B;TET1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.664	DNA secondary structure binding (GO:0000217)	2	33	0.700091335721185	0.843267909643111	0	0	0.827584666249665	0.295070738565706	HMGB2;HMGB3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.665	nucleosomal DNA binding (GO:0031492)	2	33	0.700091335721185	0.843267909643111	0	0	0.827584666249665	0.295070738565706	HDAC1;MBD2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.666	motor activity (GO:0003774)	4	66	0.712096980129282	0.854248388185567	0	0	0.827345532638361	0.28091786915257	MYO1E;MYO6;KIF2C;KIF20A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.667	ribonuclease activity (GO:0004540)	4	66	0.712096980129282	0.854248388185567	0	0	0.827345532638361	0.28091786915257	ERN1;LACTB2;RNASE4;ANG	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.668	3'-5'-exoribonuclease activity (GO:0000175)	2	34	0.715726533163401	0.854248388185567	0	0	0.801679362880886	0.268127372396248	ISG20;PAN3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.669	endoribonuclease activity (GO:0004521)	2	34	0.715726533163401	0.854248388185567	0	0	0.801679362880886	0.268127372396248	ERN1;LACTB2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.670	frizzled binding (GO:0005109)	2	34	0.715726533163401	0.854248388185567	0	0	0.801679362880886	0.268127372396248	SDCBP;WNT5A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.671	retinoid binding (GO:0005501)	2	34	0.715726533163401	0.854248388185567	0	0	0.801679362880886	0.268127372396248	RBP1;RARA	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.672	adrenergic receptor binding (GO:0031690)	1	17	0.720938714623525	0.854248388185567	0	0	0.80181660899654	0.262355313210872	SLC9A3R1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.673	intracellular calcium activated chloride channel activity (GO:0005229)	1	17	0.720938714623525	0.854248388185567	0	0	0.80181660899654	0.262355313210872	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.674	intracellular chloride channel activity (GO:0061778)	1	17	0.720938714623525	0.854248388185567	0	0	0.80181660899654	0.262355313210872	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.675	MHC class II protein complex binding (GO:0023026)	1	17	0.720938714623525	0.854248388185567	0	0	0.80181660899654	0.262355313210872	CD74	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.676	nucleobase-containing compound kinase activity (GO:0019205)	1	17	0.720938714623525	0.854248388185567	0	0	0.80181660899654	0.262355313210872	AK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.677	endonuclease activity (GO:0004519)	3	51	0.723517106276152	0.85603722618493	0	0	0.801541926541927	0.259403886893176	ERN1;LACTB2;ANG	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.678	ubiquitin-like protein conjugating enzyme binding (GO:0044390)	2	35	0.7306704734307	0.863225736309721	0	0	0.777344077898095	0.243924904501873	RNF144A;RNF125	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.679	anion channel activity (GO:0005253)	4	68	0.733920646632447	0.86578856841324	0	0	0.801404299583911	0.247917919862552	FXYD1;ANO6;CLIC1;CFTR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.680	ion channel activity (GO:0005216)	5	84	0.735333654295091	0.866179789838777	0	0	0.811453016980121	0.249465756758737	TRPM1;CALHM2;PIEZO2;TRPM7;TMC6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.681	DNA polymerase binding (GO:0070182)	1	18	0.741131909518072	0.867904472988268	0	0	0.754610217789538	0.226063604108267	PTGES3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.682	ligand-gated anion channel activity (GO:0099095)	1	18	0.741131909518072	0.867904472988268	0	0	0.754610217789538	0.226063604108267	CFTR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.683	neuropeptide receptor binding (GO:0071855)	1	18	0.741131909518072	0.867904472988268	0	0	0.754610217789538	0.226063604108267	NTS	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.684	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	1	18	0.741131909518072	0.867904472988268	0	0	0.754610217789538	0.226063604108267	PTGR1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.685	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	2	36	0.744941306468104	0.869822137727334	0	0	0.754440280267232	0.222144825073016	CH25H;MICAL1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.686	steroid hydroxylase activity (GO:0008395)	2	36	0.744941306468104	0.869822137727334	0	0	0.754440280267232	0.222144825073016	CH25H;CYP7B1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.687	L-amino acid transmembrane transporter activity (GO:0015179)	3	53	0.747481802781562	0.871518084465838	0	0	0.769397089397089	0.223929420643064	SLC7A7;SLC1A2;SLC1A5	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.688	pyrophosphatase activity (GO:0016462)	3	54	0.758826092512651	0.875757882481973	0	0	0.754270107211284	0.208165466748486	ENTPD1;BNIP2;CILP2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.689	calcium activated cation channel activity (GO:0005227)	1	19	0.759864829369502	0.875757882481973	0	0	0.712648981161092	0.195703898718597	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.690	histone deacetylase activity (GO:0004407)	1	19	0.759864829369502	0.875757882481973	0	0	0.712648981161092	0.195703898718597	HDAC1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.691	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines (GO:0016814)	1	19	0.759864829369502	0.875757882481973	0	0	0.712648981161092	0.195703898718597	APOBEC1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.692	leak channel activity (GO:0022840)	1	19	0.759864829369502	0.875757882481973	0	0	0.712648981161092	0.195703898718597	KCNK6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.693	nucleotidyltransferase activity (GO:0016779)	1	19	0.759864829369502	0.875757882481973	0	0	0.712648981161092	0.195703898718597	THG1L	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.694	phosphatidic acid binding (GO:0070300)	1	19	0.759864829369502	0.875757882481973	0	0	0.712648981161092	0.195703898718597	GSDMD	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.695	protein tyrosine kinase activator activity (GO:0030296)	1	19	0.759864829369502	0.875757882481973	0	0	0.712648981161092	0.195703898718597	CCL5	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.696	hydro-lyase activity (GO:0016836)	3	55	0.769754428090233	0.885592671330161	0	0	0.739724932032624	0.193573986459915	TBXAS1;HACD2;HACD4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.697	ubiquitin-protein transferase activity (GO:0004842)	25	392	0.771907424433661	0.885592671330161	0	0	0.871848316513489	0.225713379704175	RNF13;UBA7;UBE2D3;UBE2L6;RNF2;ZNRF2;RNF213;HECTD1;UBR5;HLTF;RNF39;TRIM47;TRIM25;TRIM21;MYLIP;TRIM62;NHLRC3;SMURF2;UBE2C;FBXO10;RNF144A;RNF125;RNF149;RNF122;BIRC2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.698	nuclear receptor binding (GO:0016922)	7	120	0.773026538750636	0.885592671330161	0	0	0.793858812966232	0.204372520217521	SMAD3;TRIP6;PADI2;BAZ2A;HIF1A;RERG;DCAF13	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.699	antiporter activity (GO:0015297)	1	20	0.777243006173662	0.885592671330161	0	0	0.675104716809324	0.170127892939448	SLC35E4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.700	microtubule plus-end binding (GO:0051010)	1	20	0.777243006173662	0.885592671330161	0	0	0.675104716809324	0.170127892939448	KIF2C	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.701	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1	20	0.777243006173662	0.885592671330161	0	0	0.675104716809324	0.170127892939448	ALDH3B1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.702	tau-protein kinase activity (GO:0050321)	1	20	0.777243006173662	0.885592671330161	0	0	0.675104716809324	0.170127892939448	ROCK1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.703	transcription coactivator binding (GO:0001223)	1	20	0.777243006173662	0.885592671330161	0	0	0.675104716809324	0.170127892939448	SMAD3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.704	ubiquitin binding (GO:0043130)	4	74	0.791872631674707	0.891823802042762	0	0	0.732474737467803	0.170926436311491	SMAD3;HSPB1;UBE2L6;BIRC2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.705	acetylation-dependent protein binding (GO:0140033)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	BAZ2A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.706	DNA-directed DNA polymerase activity (GO:0003887)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	POLA1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.707	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	P2RX7	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.708	hormone receptor binding (GO:0051427)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	ADCYAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.709	lysine N-methyltransferase activity (GO:0016278)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	EEF2KMT	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.710	lysine-acetylated histone binding (GO:0070577)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	BAZ2A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.711	neuropeptide binding (GO:0042923)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	SORL1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.712	postsynaptic neurotransmitter receptor activity (GO:0098960)	1	21	0.793364350471303	0.891823802042762	0	0	0.641314878892734	0.148446889463824	ANXA9	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.713	sulfotransferase activity (GO:0008146)	2	40	0.795686424037822	0.891823802042762	0	0	0.674879720075813	0.154243834532302	SULT1A1;GAL3ST3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.714	heme binding (GO:0020037)	5	91	0.796119578749373	0.891823802042762	0	0	0.74512208898859	0.169892217503575	HEBP1;STC2;TBXAS1;CYBB;HMOX1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.715	double-stranded DNA binding (GO:0003690)	42	651	0.802706215480515	0.891823802042762	0	0	0.881471657333726	0.193717932746106	GMEB1;CEBPB;CEBPD;CEBPG;HMGB2;ZBTB20;HMGB3;TFCP2L1;DDX60;ELK3;CREB3L1;SOX9;JUNB;RXRG;SOX4;ZBP1;KLF10;TGIF1;ARNT2;BATF3;TCF12;PRRX2;TFEB;NFATC1;PAX6;POU3F1;POU2F2;FLI1;NFKB2;BATF;ELF1;MAF;AIM2;NFIB;BHLHE40;RARA;IRF7;IRF8;ATF7;IRF5;ATF3;IRF9	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.716	transcription cis-regulatory region binding (GO:0000976)	35	549	0.805777294988922	0.891823802042762	0	0	0.870591544479589	0.188002401512691	RB1;CEBPA;CEBPB;GABPB2;SPI1;HDAC1;HMGB2;ZBTB20;AEBP1;HIF1A;TNF;ELK3;CREB3L1;MYC;SOX9;SOX4;KLF10;SMAD3;TCF12;STAT3;TFEB;FOXJ1;SOX11;PAX6;POU2F2;FLI1;FOSL2;RUNX1;MMP12;REST;IRF1;RARA;MAFK;ATF3;NFE2L2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.717	carboxylic acid binding (GO:0031406)	2	41	0.806890890161093	0.891823802042762	0	0	0.657539597982811	0.141086183268667	GLDC;SHMT1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.718	acetylcholine receptor activity (GO:0015464)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	ANXA9	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.719	adenylyltransferase activity (GO:0070566)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	NMNAT3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.720	DNA polymerase activity (GO:0034061)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	POLA1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.721	mRNA 3'-UTR AU-rich region binding (GO:0035925)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	ZFP36	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.722	poly(A) binding (GO:0008143)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	PABPC1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.723	protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	DUSP5	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.724	retinoic acid binding (GO:0001972)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	RARA	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.725	TBP-class protein binding (GO:0017025)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	GTF2A1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.726	telomerase RNA binding (GO:0070034)	1	22	0.808319700727897	0.891823802042762	0	0	0.610743120777723	0.129964688334792	TEP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.727	active ion transmembrane transporter activity (GO:0022853)	2	42	0.817544576666224	0.897243679906926	0	0	0.64106648199446	0.129142746423214	SLCO2B1;ATP13A3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.728	signal sequence binding (GO:0005048)	2	42	0.817544576666224	0.897243679906926	0	0	0.64106648199446	0.129142746423214	NFKBIA;TNPO1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.729	cyclic nucleotide binding (GO:0030551)	1	23	0.822193334646297	0.897243679906926	0	0	0.58295061340044	0.114129902782959	KCNH1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.730	cyclin-dependent protein kinase activity (GO:0097472)	1	23	0.822193334646297	0.897243679906926	0	0	0.58295061340044	0.114129902782959	CDK1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.731	cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	1	23	0.822193334646297	0.897243679906926	0	0	0.58295061340044	0.114129902782959	CDK1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.732	DNA replication origin binding (GO:0003688)	1	23	0.822193334646297	0.897243679906926	0	0	0.58295061340044	0.114129902782959	POLA1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.733	fibroblast growth factor receptor binding (GO:0005104)	1	23	0.822193334646297	0.897243679906926	0	0	0.58295061340044	0.114129902782959	FGF21	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.734	phosphatase inhibitor activity (GO:0019212)	1	23	0.822193334646297	0.897243679906926	0	0	0.58295061340044	0.114129902782959	LGALS3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.735	snRNA binding (GO:0017069)	2	43	0.82766849255264	0.901989744945121	0	0	0.625396932639687	0.118289186912068	ISG20;RBM22	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.736	calmodulin-dependent protein kinase activity (GO:0004683)	1	24	0.835063442039999	0.905122891845791	0	0	0.557574845795096	0.100501515801844	MAPKAPK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.737	gap junction channel activity (GO:0005243)	1	24	0.835063442039999	0.905122891845791	0	0	0.557574845795096	0.100501515801844	GJB2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.738	phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	1	24	0.835063442039999	0.905122891845791	0	0	0.557574845795096	0.100501515801844	PLEKHA5	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.739	protein phosphatase 2A binding (GO:0051721)	1	24	0.835063442039999	0.905122891845791	0	0	0.557574845795096	0.100501515801844	SPHK1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.740	damaged DNA binding (GO:0003684)	2	44	0.837283489986474	0.905966298419274	0	0	0.610473552301807	0.108415565925032	DCLRE1B;HMGB2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.741	voltage-gated cation channel activity (GO:0022843)	5	97	0.83899309603995	0.905966298419274	0	0	0.696300878013457	0.122237569714269	CATSPER3;HVCN1;ITGAV;TPCN2;KCNH1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.742	ligand-gated cation channel activity (GO:0099094)	4	80	0.839234698410863	0.905966298419274	0	0	0.674428790422659	0.118203678152095	P2RX7;KCNK6;SHROOM2;KCNJ2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.743	protein kinase activator activity (GO:0030295)	3	63	0.843240926739643	0.909065925058485	0	0	0.640817740817741	0.109261068486578	CDKN1A;NCKAP1L;STK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.744	histone-lysine N-methyltransferase activity (GO:0018024)	2	45	0.846410177307906	0.909449134253921	0	0	0.596244282677318	0.0994244458856599	SMYD3;EZH2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.745	mRNA 5'-UTR binding (GO:0048027)	1	25	0.847002564486174	0.909449134253921	0	0	0.534313725490196	0.0887236258336022	SHMT1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.746	wide pore channel activity (GO:0022829)	1	25	0.847002564486174	0.909449134253921	0	0	0.534313725490196	0.0887236258336022	GJB2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.747	general transcription initiation factor binding (GO:0140296)	1	26	0.85807800334719	0.918877647969384	0	0	0.512913494809689	0.0785066783276313	GTF2A1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.748	ion gated channel activity (GO:0022839)	1	26	0.85807800334719	0.918877647969384	0	0	0.512913494809689	0.0785066783276313	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.749	microtubule binding (GO:0008017)	13	232	0.864180795973217	0.924177326534775	0	0	0.759510813282477	0.110868282688855	GAS2L3;SPAG5;MX1;FMN1;CAPN6;REEP3;NUSAP1;BIRC5;KIF2C;KIF20A;WHAMM;EZR;FAM83D	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.750	histone demethylase activity (GO:0032452)	1	28	0.877883075886842	0.935085563544362	0	0	0.474868640266564	0.0618477774270216	KDM2B	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.751	monocarboxylic acid transmembrane transporter activity (GO:0008028)	1	28	0.877883075886842	0.935085563544362	0	0	0.474868640266564	0.0618477774270216	SLC9A3R1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.752	thyroid hormone receptor binding (GO:0046966)	1	28	0.877883075886842	0.935085563544362	0	0	0.474868640266564	0.0618477774270216	TRIP6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.753	5'-3' RNA polymerase activity (GO:0034062)	1	29	0.886724380297415	0.941997650687307	0	0	0.457884330202669	0.0550473475161058	POLR3A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.754	DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	1	29	0.886724380297415	0.941997650687307	0	0	0.457884330202669	0.0550473475161058	POLR3A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.755	snoRNA binding (GO:0030515)	1	30	0.894925970629847	0.948195373643528	0	0	0.442071351867319	0.0490762321767675	ISG20	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.756	solute:sodium symporter activity (GO:0015370)	1	30	0.894925970629847	0.948195373643528	0	0	0.442071351867319	0.0490762321767675	SLC5A3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.757	adenyl ribonucleotide binding (GO:0032559)	17	306	0.898384317047311	0.950602163744909	0	0	0.75186267649117	0.0805675986289596	ABCA1;PANK3;SPHK1;NEK6;TAP2;TAP1;TGFBR1;THG1L;STK3;ERN1;P2RX7;NUAK2;MYO6;BTK;FBP1;ABCG1;MYO1F	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.758	alpha-tubulin binding (GO:0043014)	1	31	0.902534103555945	0.952476702171689	0	0	0.427312572087659	0.0438203921827927	EFHC1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.759	monocarboxylic acid binding (GO:0033293)	1	31	0.902534103555945	0.952476702171689	0	0	0.427312572087659	0.0438203921827927	RARA	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.760	ATP binding (GO:0005524)	15	278	0.908904226275995	0.954261353794093	0	0	0.729009732883755	0.0696317670411282	ABCA1;PANK3;SPHK1;NEK6;TAP2;TAP1;TGFBR1;THG1L;STK3;ERN1;P2RX7;NUAK2;BTK;ABCG1;MYO1F	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.761	neutral amino acid transmembrane transporter activity (GO:0015175)	1	32	0.909591693493713	0.954261353794093	0	0	0.413505971648622	0.0391836061489536	SLC1A5	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.762	potassium ion transmembrane transporter activity (GO:0015079)	1	32	0.909591693493713	0.954261353794093	0	0	0.413505971648622	0.0391836061489536	SLC12A2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.763	RNA polymerase II complex binding (GO:0000993)	1	32	0.909591693493713	0.954261353794093	0	0	0.413505971648622	0.0391836061489536	UVSSA	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.764	basal RNA polymerase II transcription machinery binding (GO:0001099)	1	33	0.916138553143143	0.954261353794093	0	0	0.400562283737024	0.0350843158632714	UVSSA	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.765	delayed rectifier potassium channel activity (GO:0005251)	1	33	0.916138553143143	0.954261353794093	0	0	0.400562283737024	0.0350843158632714	KCNH1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.766	exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	1	33	0.916138553143143	0.954261353794093	0	0	0.400562283737024	0.0350843158632714	ISG20	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.767	G protein-coupled serotonin receptor activity (GO:0004993)	1	33	0.916138553143143	0.954261353794093	0	0	0.400562283737024	0.0350843158632714	HTR2B	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.768	RNA polymerase core enzyme binding (GO:0043175)	1	33	0.916138553143143	0.954261353794093	0	0	0.400562283737024	0.0350843158632714	UVSSA	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.769	serotonin receptor activity (GO:0099589)	1	33	0.916138553143143	0.954261353794093	0	0	0.400562283737024	0.0350843158632714	HTR2B	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.770	omega peptidase activity (GO:0008242)	5	113	0.918288807238704	0.955258876101561	0	0	0.592631146066261	0.0505178541327758	GGT5;USP42;USP32;GGH;USP18	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.771	microtubule motor activity (GO:0003777)	2	56	0.920055629601569	0.955855459547156	0	0	0.474504975890017	0.0395362973341595	KIF2C;KIF20A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.772	carboxylic acid transmembrane transporter activity (GO:0046943)	2	57	0.924770536160438	0.959509325731232	0	0	0.465852430118358	0.0364341514394985	SLC13A3;PDPN	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.773	hormone activity (GO:0005179)	3	78	0.92773144649614	0.961336207818122	0	0	0.512238392238392	0.0384245270575634	ADCYAP1;CRH;CHGB	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.774	tubulin binding (GO:0015631)	16	307	0.937288262014831	0.967787886249873	0	0	0.702203638286113	0.0454777976605805	GAS2L3;SPAG5;MX1;STMND1;FMN1;PHF6;CAPN6;REEP3;NUSAP1;EFHC1;BIRC5;KIF2C;KIF20A;WHAMM;EZR;FAM83D	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.775	ion channel inhibitor activity (GO:0008200)	1	37	0.937918505196059	0.967787886249873	0	0	0.3559784698193	0.0228154486957983	CFTR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.776	protein serine/threonine kinase activator activity (GO:0043539)	1	37	0.937918505196059	0.967787886249873	0	0	0.3559784698193	0.0228154486957983	STK3	GO_Molecular_Function_2021	up
