Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
GO_Molecular_Function_2021.20	zinc ion binding (GO:0008270)	8	336	0.0229063293474732	0.266818024358023	0	0	2.4101770459329	9.10165284429357	IFIH1;RNF125;DDX58;ERAP1;CRIP2;TIMP1;CRIP1;RNF2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.21	carboxy-lyase activity (GO:0016831)	2	23	0.0229638463586823	0.266818024358023	0	0	9.2770349519118	35.0099917504093	DDC;ODC1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.22	Notch binding (GO:0005112)	2	24	0.0248848882219673	0.275996033007273	0	0	8.85490371697268	32.7055386943721	JAG2;NOTCH4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.23	GDP binding (GO:0019003)	3	67	0.0314862584049789	0.277324490894499	0	0	4.57866646039604	15.8339629859645	RAP1B;RRAS;RRAS2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.24	protease binding (GO:0002020)	4	118	0.0333267458440373	0.277324490894499	0	0	3.43562887317797	11.6859309599676	ITGB1;ANXA2;FN1;TIMP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.25	receptor ligand activity (GO:0048018)	7	307	0.0393437685250357	0.277324490894499	0	0	2.29739057239057	7.43301806862563	JAG2;SCGB3A1;CXCL1;TIMP1;NTS;TDGF1;PGF	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.26	transition metal ion binding (GO:0046914)	9	445	0.0404548452574398	0.277324490894499	0	0	2.03883870061786	6.53971552418481	IFIH1;RNF125;DDX58;ERAP1;LCN2;CRIP2;TIMP1;CRIP1;RNF2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.27	metal ion binding (GO:0046872)	10	517	0.0409968909759732	0.277324490894499	0	0	1.95094320538108	6.23181798008417	ANXA2;TPM4;PLSCR2;ANXA4;NOTCH4;DYSF;BNIP2;S100A11;S100A10;STK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.28	phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	3	75	0.0418484925827711	0.277324490894499	0	0	4.06827557755776	12.9114841754008	ANXA2;FCHO2;KCNJ2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.29	chemokine binding (GO:0019956)	2	32	0.0424050868602624	0.277324490894499	0	0	6.49096880131363	20.5146221947381	ITGB1;PLP2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.30	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	5	190	0.0463052153397774	0.277324490894499	0	0	2.65	8.1421268070504	IFI27;MDFIC;ANXA4;HSPB1;PARP9	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.31	purine ribonucleoside triphosphate binding (GO:0035639)	9	460	0.0480984965453329	0.277324490894499	0	0	1.96950088239287	5.97645901309444	RAP1B;GBP5;RRAS;RRAS2;TAP1;RHOC;RHOD;STK3;GBP3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.32	interferon receptor activity (GO:0004904)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	IFNAR2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.33	TAP1 binding (GO:0046978)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	TAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.34	C-X3-C chemokine binding (GO:0019960)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	ITGB1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.35	nitrite reductase activity (GO:0098809)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	CYB5R3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.36	collagen binding involved in cell-matrix adhesion (GO:0098639)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	ITGB1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.37	deoxyribonuclease I activity (GO:0004530)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	DNASE1L1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.38	phosphatidylserine flippase activity (GO:0140346)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	ATP11C	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.39	exopolyphosphatase activity (GO:0004309)	1	5	0.0502147711986104	0.277324490894499	0	0	24.2536764705882	72.5535646415355	BNIP2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.40	sodium channel regulator activity (GO:0017080)	2	37	0.055088457094632	0.277324490894499	0	0	5.56228008444757	16.124021359529	SGK3;FXYD5	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.41	G protein-coupled receptor binding (GO:0001664)	4	143	0.0597914199418773	0.277324490894499	0	0	2.8141307849243	7.92710561180457	RTP4;FLNA;NTS;GNAI2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.42	STAT family protein binding (GO:0097677)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	PARP9	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.43	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	ST8SIA6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.44	leukemia inhibitory factor receptor activity (GO:0004923)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	OSMR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.45	myosin light chain binding (GO:0032027)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	SPATA6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.46	chitinase activity (GO:0004568)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	CTBS	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.47	olfactory receptor binding (GO:0031849)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	RTP4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.48	cobalamin binding (GO:0031419)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	TCN2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.49	oncostatin-M receptor activity (GO:0004924)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	OSMR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.50	phosphatidylethanolamine flippase activity (GO:0090555)	1	6	0.0599524820622111	0.277324490894499	0	0	19.4019607843137	54.6010561706004	ATP11C	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.51	protein serine/threonine kinase activity (GO:0004674)	7	344	0.064631168353031	0.277324490894499	0	0	2.04127326679255	5.59116689693738	PRKD3;CHEK2;EIF2AK2;CPNE3;SGK3;HIPK3;STK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.52	cell-cell adhesion mediator activity (GO:0098632)	2	42	0.0689132825595784	0.277324490894499	0	0	4.86576354679803	13.0154617568022	ANXA2;S100A11	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.53	interleukin-6 receptor binding (GO:0005138)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	ERAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.54	aminophospholipid flippase activity (GO:0015247)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	ATP11C	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.55	threonine-type peptidase activity (GO:0070003)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	GGT5	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.56	vascular endothelial growth factor-activated receptor activity (GO:0005021)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	NRP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.57	voltage-gated channel activity (GO:0022832)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.58	cell-matrix adhesion mediator activity (GO:0098634)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	ITGB1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.59	peptide transmembrane transporter activity (GO:1904680)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	TAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.60	phosphatidic acid transfer activity (GO:1990050)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	PRELID2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.61	fatty acid elongase activity (GO:0009922)	1	7	0.0695908406161964	0.277324490894499	0	0	16.1674836601307	43.0883215712592	ELOVL7	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.62	ubiquitin-like protein ligase binding (GO:0044389)	6	282	0.0708699204876308	0.277324490894499	0	0	2.13229189425388	5.64398300662751	DDX58;CHEK2;STAT2;UBE2L6;ISG15;PARP9	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.63	phosphatidylinositol bisphosphate binding (GO:1902936)	3	94	0.0723270063708557	0.277324490894499	0	0	3.21575454248722	8.44636481456325	ANXA2;FCHO2;KCNJ2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.64	protein kinase binding (GO:0019901)	9	506	0.0772863853394009	0.277324490894499	0	0	1.78296308463023	4.56480889059213	IFNAR2;ITGB1;CCND1;CAV2;CHEK2;HSPB1;RHOC;TRIM21;RHOD	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.65	ATP hydrolysis activity (GO:0140603)	2	45	0.0776950947535455	0.277324490894499	0	0	4.52560430748081	11.5627522560405	MYO1E;RNF213	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.66	adenylate kinase activity (GO:0004017)	1	8	0.0791308551120166	0.277324490894499	0	0	13.8571428571429	35.1507547272774	AK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.67	MHC class Ib protein binding (GO:0023029)	1	8	0.0791308551120166	0.277324490894499	0	0	13.8571428571429	35.1507547272774	TAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.68	ciliary neurotrophic factor receptor activity (GO:0004897)	1	8	0.0791308551120166	0.277324490894499	0	0	13.8571428571429	35.1507547272774	OSMR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.69	cysteine-type peptidase activity (GO:0008234)	3	98	0.079724014434058	0.277324490894499	0	0	3.07972902553413	7.78920269455292	CASP6;ATG4A;USP18	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.70	chemokine activity (GO:0008009)	2	46	0.0806968805471697	0.277324490894499	0	0	4.42252575011196	11.1317421413291	CXCL1;CKLF	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.71	endopeptidase regulator activity (GO:0061135)	2	46	0.0806968805471697	0.277324490894499	0	0	4.42252575011196	11.1317421413291	PSME1;PSME2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.72	ciliary neurotrophic factor receptor binding (GO:0005127)	1	9	0.0885735237832085	0.277819066398978	0	0	12.124387254902	29.3885725762634	OSMR	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.73	dipeptidase activity (GO:0016805)	1	9	0.0885735237832085	0.277819066398978	0	0	12.124387254902	29.3885725762634	NAALAD2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.74	lipase activity (GO:0016298)	2	49	0.0899110548503563	0.277819066398978	0	0	4.13960800754638	9.97204403569967	LYPLA1;PLA1A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.75	chemokine receptor binding (GO:0042379)	2	50	0.0930486614402728	0.277819066398978	0	0	4.05316091954023	9.62476838242684	CXCL1;CKLF	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.76	potassium channel regulator activity (GO:0015459)	2	50	0.0930486614402728	0.277819066398978	0	0	4.05316091954023	9.62476838242684	FLNA;SGK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.77	cysteine-type endopeptidase activity (GO:0004197)	3	105	0.0934186141497008	0.277819066398978	0	0	2.86735585323238	6.79753918500045	CAPNS1;CASP6;USP18	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.78	cytokine receptor binding (GO:0005126)	3	105	0.0934186141497008	0.277819066398978	0	0	2.86735585323238	6.79753918500045	ERAP1;OSMR;PGF	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.79	growth factor receptor binding (GO:0070851)	3	105	0.0934186141497008	0.277819066398978	0	0	2.86735585323238	6.79753918500045	PDGFD;ERAP1;PGF	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.80	interleukin-1 receptor binding (GO:0005149)	1	10	0.0979198348783283	0.277819066398978	0	0	10.776688453159	25.0407795287958	ERAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.81	activin receptor binding (GO:0070697)	1	10	0.0979198348783283	0.277819066398978	0	0	10.776688453159	25.0407795287958	TDGF1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.82	symporter activity (GO:0015293)	1	10	0.0979198348783283	0.277819066398978	0	0	10.776688453159	25.0407795287958	MFSD2A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.83	lipase inhibitor activity (GO:0055102)	1	10	0.0979198348783283	0.277819066398978	0	0	10.776688453159	25.0407795287958	ANXA4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.84	Tat protein binding (GO:0030957)	1	10	0.0979198348783283	0.277819066398978	0	0	10.776688453159	25.0407795287958	MDFIC	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.85	voltage-gated chloride channel activity (GO:0005247)	1	10	0.0979198348783283	0.277819066398978	0	0	10.776688453159	25.0407795287958	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.86	fatty acid synthase activity (GO:0004312)	1	10	0.0979198348783283	0.277819066398978	0	0	10.776688453159	25.0407795287958	ELOVL7	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.87	cytokine activity (GO:0005125)	4	173	0.102600440728498	0.27818794762997	0	0	2.3110483087521	5.2620560548925	SCGB3A1;CXCL1;TIMP1;CKLF	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.88	exopeptidase activity (GO:0008238)	2	53	0.102646359978439	0.27818794762997	0	0	3.81416014681735	8.68280435437363	ERAP1;NAALAD2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.89	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	1	11	0.107170766709907	0.27818794762997	0	0	9.69852941176471	21.6600338200992	DDAH2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.90	semaphorin receptor activity (GO:0017154)	1	11	0.107170766709907	0.27818794762997	0	0	9.69852941176471	21.6600338200992	NRP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.91	sodium:phosphate symporter activity (GO:0005436)	1	11	0.107170766709907	0.27818794762997	0	0	9.69852941176471	21.6600338200992	MFSD2A	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.92	vinculin binding (GO:0017166)	1	11	0.107170766709907	0.27818794762997	0	0	9.69852941176471	21.6600338200992	PXN	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.93	death domain binding (GO:0070513)	1	11	0.107170766709907	0.27818794762997	0	0	9.69852941176471	21.6600338200992	DAP	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.94	dipeptidyl-peptidase activity (GO:0008239)	1	11	0.107170766709907	0.27818794762997	0	0	9.69852941176471	21.6600338200992	NAALAD2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.95	ubiquitin-protein transferase activity (GO:0004842)	7	392	0.109407584676401	0.281004743800439	0	0	1.78236914600551	3.94380375998774	RNF125;RNF213;SMURF2;TRIM25;UBE2L6;TRIM21;RNF2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.96	endopeptidase inhibitor activity (GO:0004866)	3	115	0.114514946667469	0.28670563855564	0	0	2.61001591230552	5.6560347894293	ANXA2;SERPING1;TIMP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.97	C2H2 zinc finger domain binding (GO:0070742)	1	12	0.116327287774625	0.28670563855564	0	0	8.81639928698752	18.9671395732313	MBD2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.98	vascular endothelial growth factor receptor binding (GO:0005172)	1	12	0.116327287774625	0.28670563855564	0	0	8.81639928698752	18.9671395732313	PGF	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.99	glycerophospholipid flippase activity (GO:0140333)	1	12	0.116327287774625	0.28670563855564	0	0	8.81639928698752	18.9671395732313	ATP11C	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.100	hexosyltransferase activity (GO:0016758)	3	119	0.123416175653475	0.292714867586896	0	0	2.51950324342779	5.27128728371621	DPY19L4;GCNT2;TMTC1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.101	NAD+ binding (GO:0070403)	1	13	0.125390356794879	0.292714867586896	0	0	8.0812908496732	16.7793745322653	PARP9	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.102	cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	1	13	0.125390356794879	0.292714867586896	0	0	8.0812908496732	16.7793745322653	CASP6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.103	platelet-derived growth factor receptor binding (GO:0005161)	1	13	0.125390356794879	0.292714867586896	0	0	8.0812908496732	16.7793745322653	PDGFD	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.104	serine-type endopeptidase inhibitor activity (GO:0004867)	2	60	0.1260005319199	0.292714867586896	0	0	3.35264141328351	6.94489326014812	ANXA2;SERPING1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.105	metallopeptidase activity (GO:0008237)	3	121	0.127958883691963	0.292714867586896	0	0	2.47654807853667	5.0918974834871	ERAP1;ADAMTS9;THSD4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.106	GTPase activator activity (GO:0005096)	6	336	0.132320584103925	0.292714867586896	0	0	1.77843764275925	3.5969392767383	NRP1;ARHGAP31;DOCK9;PLCE1;ARHGAP18;BNIP2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.107	ubiquitin protein ligase activity (GO:0061630)	5	263	0.134161999313115	0.292714867586896	0	0	1.89312015503876	3.80272419782234	RNF125;SMURF2;TRIM25;TRIM21;RNF2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.108	5'-nucleotidase activity (GO:0008253)	1	14	0.134360922826772	0.292714867586896	0	0	7.45927601809955	14.9724501237258	NT5DC2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.109	metalloendopeptidase inhibitor activity (GO:0008191)	1	14	0.134360922826772	0.292714867586896	0	0	7.45927601809955	14.9724501237258	TIMP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.110	deoxyribonuclease activity (GO:0004536)	1	14	0.134360922826772	0.292714867586896	0	0	7.45927601809955	14.9724501237258	DNASE1L1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.111	endodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016888)	1	14	0.134360922826772	0.292714867586896	0	0	7.45927601809955	14.9724501237258	DNASE1L1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.112	protein kinase C activity (GO:0004697)	1	14	0.134360922826772	0.292714867586896	0	0	7.45927601809955	14.9724501237258	PRKD3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.113	calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	1	15	0.143239925394992	0.301297774106707	0	0	6.92612044817927	13.4590745070195	CAPNS1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.114	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)	1	15	0.143239925394992	0.301297774106707	0	0	6.92612044817927	13.4590745070195	KCNJ2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.115	chloride channel regulator activity (GO:0017081)	1	15	0.143239925394992	0.301297774106707	0	0	6.92612044817927	13.4590745070195	SGK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.116	cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	1	15	0.143239925394992	0.301297774106707	0	0	6.92612044817927	13.4590745070195	CASP6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.117	ubiquitin-like protein ligase activity (GO:0061659)	5	270	0.145016316304219	0.302427189557518	0	0	1.84245283018868	3.557608782575	RNF125;SMURF2;TRIM25;TRIM21;RNF2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.118	transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	1	16	0.152028294472899	0.306569453317251	0	0	6.4640522875817	12.1762617824018	TDGF1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.119	voltage-gated anion channel activity (GO:0008308)	1	16	0.152028294472899	0.306569453317251	0	0	6.4640522875817	12.1762617824018	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.120	voltage-gated ion channel activity (GO:0005244)	1	16	0.152028294472899	0.306569453317251	0	0	6.4640522875817	12.1762617824018	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.121	nucleotidase activity (GO:0008252)	1	16	0.152028294472899	0.306569453317251	0	0	6.4640522875817	12.1762617824018	NT5DC2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.122	intracellular calcium activated chloride channel activity (GO:0005229)	1	17	0.160726950681239	0.308798235954506	0	0	6.05974264705882	11.0775023187161	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.123	intracellular chloride channel activity (GO:0061778)	1	17	0.160726950681239	0.308798235954506	0	0	6.05974264705882	11.0775023187161	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.124	metalloaminopeptidase activity (GO:0070006)	1	17	0.160726950681239	0.308798235954506	0	0	6.05974264705882	11.0775023187161	ERAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.125	MHC class I protein binding (GO:0042288)	1	17	0.160726950681239	0.308798235954506	0	0	6.05974264705882	11.0775023187161	TAP1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.126	nucleobase-containing compound kinase activity (GO:0019205)	1	17	0.160726950681239	0.308798235954506	0	0	6.05974264705882	11.0775023187161	AK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.127	CXCR chemokine receptor binding (GO:0045236)	1	17	0.160726950681239	0.308798235954506	0	0	6.05974264705882	11.0775023187161	CXCL1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.128	protein tyrosine kinase binding (GO:1990782)	2	72	0.168459331361611	0.317832157763782	0	0	2.7762139338494	4.94460612988324	ITGB1;CPNE3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.129	RNA polymerase binding (GO:0070063)	1	18	0.16933680536595	0.317832157763782	0	0	5.70299884659746	10.1277595606289	STOM	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.130	neuropeptide receptor binding (GO:0071855)	1	18	0.16933680536595	0.317832157763782	0	0	5.70299884659746	10.1277595606289	NTS	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.131	phospholipase activity (GO:0004620)	2	73	0.172102822514646	0.320557928958578	0	0	2.73697356553112	4.81615159548732	LYPLA1;PLCE1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.132	ubiquitin binding (GO:0043130)	2	74	0.175759285343412	0.324888375937823	0	0	2.6988232074439	4.69228175740822	HSPB1;UBE2L6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.133	calcium activated cation channel activity (GO:0005227)	1	19	0.177858760589561	0.326297275066563	0	0	5.38589324618736	9.30017477074484	ANO6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.134	nucleoside monophosphate kinase activity (GO:0050145)	1	20	0.186293709412274	0.339221381317873	0	0	5.10216718266254	8.57383871644873	AK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.135	sialyltransferase activity (GO:0008373)	1	21	0.194642535784653	0.346662618477775	0	0	4.8468137254902	7.93224955294234	ST8SIA6	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.136	lysine N-methyltransferase activity (GO:0016278)	1	21	0.194642535784653	0.346662618477775	0	0	4.8468137254902	7.93224955294234	EEF2KMT	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.137	lysophospholipase activity (GO:0004622)	1	21	0.194642535784653	0.346662618477775	0	0	4.8468137254902	7.93224955294234	LYPLA1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.138	phospholipid transfer activity (GO:0120014)	1	22	0.202906114706314	0.358761536147397	0	0	4.61577964519141	7.36222344363909	PRELID2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.139	metalloendopeptidase activity (GO:0004222)	2	82	0.205403071690325	0.360563665413233	0	0	2.42795566502463	3.84292216081389	ADAMTS9;THSD4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.140	disordered domain specific binding (GO:0097718)	1	23	0.21108531244502	0.365282384656631	0	0	4.4057486631016	6.85311077714768	FN1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.141	phosphatidylinositol phospholipase C activity (GO:0004435)	1	23	0.21108531244502	0.365282384656631	0	0	4.4057486631016	6.85311077714768	PLCE1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.142	GTPase regulator activity (GO:0030695)	4	233	0.217396648768443	0.368828694346408	0	0	1.70031936387929	2.59474128249594	NRP1;ARHGAP31;ARHGAP18;BNIP2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.143	transforming growth factor beta binding (GO:0050431)	1	24	0.219180986394382	0.368828694346408	0	0	4.21398124467178	6.39622290464752	CD109	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.144	methyl-CpG binding (GO:0008327)	1	24	0.219180986394382	0.368828694346408	0	0	4.21398124467178	6.39622290464752	MBD2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.145	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1	24	0.219180986394382	0.368828694346408	0	0	4.21398124467178	6.39622290464752	AK3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.146	endopeptidase activity (GO:0004175)	5	315	0.222684442990168	0.369568882825328	0	0	1.57137096774194	2.36019850766377	CASP6;PLAT;ADAMTS9;USP18;THSD4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.147	inward rectifier potassium channel activity (GO:0005242)	1	25	0.227193985343439	0.369568882825328	0	0	4.03819444444444	5.98440655942163	KCNJ2	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.148	NF-kappaB binding (GO:0051059)	1	25	0.227193985343439	0.369568882825328	0	0	4.03819444444444	5.98440655942163	ANXA4	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.149	phospholipase C activity (GO:0004629)	1	25	0.227193985343439	0.369568882825328	0	0	4.03819444444444	5.98440655942163	PLCE1	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.150	FAD binding (GO:0071949)	1	25	0.227193985343439	0.369568882825328	0	0	4.03819444444444	5.98440655942163	CYB5R3	GO_Molecular_Function_2021	up
GO_Molecular_Function_2021.151	ion gated channel activity (GO:0022839)	1	26	0.235125149473446	0.377437739944216	0	0	3.87647058823529	5.61172363157722	ANO6	GO_Molecular_Function_2021	up
